,Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (SDG),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
99,SDGB,SDG Indicators,32,Argentina,6121,Value,AG_PRD_FIESMS_F,2.1.2 Prevalence of moderate or severe food insecurity (%) (female),2018,2018,%,36.4,A,Official figure,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2017-2019. | Global monitoring data | 2017-2019 | 15+
100,SDGB,SDG Indicators,32,Argentina,6121,Value,AG_PRD_FIESMS_F,2.1.2 Prevalence of moderate or severe food insecurity (%) (female),2019,2019,%,37.9,A,Official figure,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2018-2020. | Global monitoring data | 2018-2020 | 15+
101,SDGB,SDG Indicators,32,Argentina,6121,Value,AG_PRD_FIESMS_F,2.1.2 Prevalence of moderate or severe food insecurity (%) (female),2020,2020,%,40.1,A,Official figure,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2019-2021. | Global monitoring data | 2019-2021 | 15+
102,SDGB,SDG Indicators,32,Argentina,6121,Value,AG_PRD_FIESMS_M,2.1.2 Prevalence of moderate or severe food insecurity (%) (male),2015,2015,%,13.8,A,Official figure,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2014-2016. | Global monitoring data | 2014-2016 | 15+
103,SDGB,SDG Indicators,32,Argentina,6121,Value,AG_PRD_FIESMS_M,2.1.2 Prevalence of moderate or severe food insecurity (%) (male),2016,2016,%,19.7,A,Official figure,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2015-2017. | Global monitoring data | 2015-2017 | 15+
104,SDGB,SDG Indicators,32,Argentina,6121,Value,AG_PRD_FIESMS_M,2.1.2 Prevalence of moderate or severe food insecurity (%) (male),2017,2017,%,25.1,A,Official figure,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2016-2018. | Global monitoring data | 2016-2018 | 15+
105,SDGB,SDG Indicators,32,Argentina,6121,Value,AG_PRD_FIESMS_M,2.1.2 Prevalence of moderate or severe food insecurity (%) (male),2018,2018,%,28.2,A,Official figure,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2017-2019. | Global monitoring data | 2017-2019 | 15+
106,SDGB,SDG Indicators,32,Argentina,6121,Value,AG_PRD_FIESMS_M,2.1.2 Prevalence of moderate or severe food insecurity (%) (male),2019,2019,%,29.6,A,Official figure,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2018-2020. | Global monitoring data | 2018-2020 | 15+
107,SDGB,SDG Indicators,32,Argentina,6121,Value,AG_PRD_FIESMS_M,2.1.2 Prevalence of moderate or severe food insecurity (%) (male),2020,2020,%,30,A,Official figure,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2019-2021. | Global monitoring data | 2019-2021 | 15+
108,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2005,2005,PPP (constant 2011 prices),,,,Global
109,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2008,2008,PPP (constant 2011 prices),,,,Global
110,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2009,2009,PPP (constant 2011 prices),,,,Global
111,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2011,2011,PPP (constant 2011 prices),,,,Global
112,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2012,2012,PPP (constant 2011 prices),,,,Global
113,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2013,2013,PPP (constant 2011 prices),,,,Global
114,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2014,2014,PPP (constant 2011 prices),,,,Global
115,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2015,2015,PPP (constant 2011 prices),,,,Global
116,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2016,2016,PPP (constant 2011 prices),,,,Global
117,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_F,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2005,2005,PPP (constant 2011 prices),,,,Global
118,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_F,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2008,2008,PPP (constant 2011 prices),,,,Global
119,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_F,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2009,2009,PPP (constant 2011 prices),,,,Global
120,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_F,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2011,2011,PPP (constant 2011 prices),,,,Global
121,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_F,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2012,2012,PPP (constant 2011 prices),,,,Global
122,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_F,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2013,2013,PPP (constant 2011 prices),,,,Global
123,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_F,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2014,2014,PPP (constant 2011 prices),,,,Global
124,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_F,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2015,2015,PPP (constant 2011 prices),,,,Global
125,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_F,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2016,2016,PPP (constant 2011 prices),,,,Global
126,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_M,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (male)",2005,2005,PPP (constant 2011 prices),,,,Global
127,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_M,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (male)",2008,2008,PPP (constant 2011 prices),,,,Global
128,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_M,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (male)",2009,2009,PPP (constant 2011 prices),,,,Global
129,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_M,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (male)",2011,2011,PPP (constant 2011 prices),,,,Global
130,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_M,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (male)",2012,2012,PPP (constant 2011 prices),,,,Global
131,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_M,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (male)",2013,2013,PPP (constant 2011 prices),,,,Global
132,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_M,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (male)",2014,2014,PPP (constant 2011 prices),,,,Global
133,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_M,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (male)",2015,2015,PPP (constant 2011 prices),,,,Global
134,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_LSFP_M,"2.3.1 Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (male)",2016,2016,PPP (constant 2011 prices),,,,Global
135,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2005,2005,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
136,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2008,2008,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
137,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2009,2009,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
138,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2011,2011,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
139,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2012,2012,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
140,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2013,2013,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
141,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2014,2014,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
142,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2015,2015,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
143,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $)",2016,2016,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
144,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP_F,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2005,2005,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
145,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP_F,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2008,2008,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
146,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP_F,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2009,2009,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
147,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP_F,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2011,2011,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
148,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP_F,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2012,2012,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
149,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP_F,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2013,2013,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
150,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP_F,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2014,2014,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
151,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP_F,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2015,2015,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
152,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP_F,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (female)",2016,2016,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
153,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP_M,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (male)",2005,2005,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
154,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP_M,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (male)",2008,2008,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
155,SDGB,SDG Indicators,32,Argentina,6174,Value,PD_AGR_SSFP_M,"2.3.1 Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) (male)",2009,2009,PPP (constant 2011 prices),,,,Global | NaN = A figure was not provided
